Player Name,Player ID,Date,Game,Team,Victory,OT,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
BeardedFrodo1,Epic|06461ccc0bed4d668fcae0b1a92aa600|0,2025-09-10T21:26:54.000Z,4,BOMBERS,TRUE,FALSE,29,7,8,14,40,27,9,4,27,7,6,15,42,31,8,3,45,24,9,12,55,28,12,14,8,2,2,4,13,4,3,6,81,46,17,18,19,6,5,8,3259,3816,3183,2291,433248,215912,100748,116588,310806,178484,66063,66259,117199,35126,33349,48724,117199,35126,33349,48724,0,0,0,0,50,47,56,51,4,2,1,1,8,4,2,3,39,20,9,10,51,28,10,13,1,1,0,0,77,45,16,16,23,7,6,10,23,7,6,10,0,0,0,0,67,76,70,49,7,1,2,4,19,6,4,9,16,7,3,7,65,40,14,10,19,13,5,2,1991,1057,617,317,1710,787,347,576,50,29,17,4,176,69,50,57,1275,650,270,355,972,308,247,417,972,308,247,417,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,0,2,1,1,0,1,0,2,1,0,1,174,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50,10,20,15,5,7,3,43,23,8,12,347,66,175,106,917,577,112,228,1153,434,525,194
BeardedFrodo1,Epic|06461ccc0bed4d668fcae0b1a92aa600|0,2025-09-10T21:35:01.000Z,7,BOMBERS,TRUE,FALSE,31,17,7,7,36,28,7,1,26,10,8,8,45,37,8,0,42,30,8,4,58,35,15,8,10,5,3,2,12,6,2,3,76,55,16,6,24,10,7,6,2819,2971,3986,2005,403241,253792,89458,59991,282605,199786,50970,31849,115273,51659,36555,27059,109065,51442,35109,22514,6208,217,1446,4545,47,45,64,60,3,1,1,1,7,2,3,3,37,24,8,5,55,39,12,4,1,1,0,0,76,54,15,7,24,11,8,5,23,11,8,4,1,0,0,1,61,69,77,29,10,3,4,3,27,12,8,7,21,14,4,4,52,40,11,1,15,12,3,1,1822,1128,504,190,1624,1022,389,213,88,18,43,27,131,27,42,62,1226,776,281,169,1016,478,333,205,968,475,322,171,48,3,11,34,1,0,1,0,2,1,0,1,4,2,2,0,4,2,1,1,2,1,0,1,1,1,0,0,213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,61,0,61,0,54,0,54,0,0,0,0,0,61,0,61,0,0,0,0,0,52,33,11,8,14,9,4,1,18,16,2,0,196,178,0,18,606,380,130,96,1204,722,400,82
CatalystNEMO,XboxOne|2535447144427180|0,2025-09-10T21:10:26.000Z,1,BOMBERS,FALSE,FALSE,42,19,10,13,31,18,7,6,35,8,10,17,31,25,5,2,45,20,11,13,55,29,12,14,13,7,4,2,19,7,5,7,69,42,14,12,31,7,9,15,2943,3405,3017,2223,430400,211941,104240,114219,266905,145501,61821,59583,156396,63310,40444,52642,142334,57549,36702,48083,14062,5761,3742,4559,50,50,56,50,4,1,1,1,7,3,2,2,43,22,10,12,49,24,11,13,0,0,0,0,66,35,15,16,34,14,8,12,30,12,7,11,4,2,1,1,40,48,39,28,31,11,9,11,51,22,13,17,18,9,4,6,31,19,7,4,13,9,2,1,2154,1112,660,382,2041,1094,445,502,22,8,9,5,158,47,48,63,875,402,207,266,1386,567,341,478,1227,492,303,432,159,75,38,46,2,1,1,0,4,2,2,0,1,1,0,0,4,2,2,0,2,1,1,0,0,0,0,0,326,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,77,0,0,0,0,0,100,0,100,0,49,26,10,13,17,9,5,3,12,4,8,0,205,120,28,57,576,308,112,156,1495,780,472,243
CatalystNEMO,XboxOne|2535447144427180|0,2025-09-10T21:18:52.000Z,2,BOMBERS,TRUE,FALSE,38,18,9,11,29,15,6,8,35,11,9,15,33,25,5,2,50,26,13,11,50,21,9,19,19,10,6,3,24,10,6,8,73,38,18,17,27,9,5,14,2730,2848,2894,2613,389944,172424,96946,120574,271513,130092,59248,82173,112950,40847,35386,36717,104214,36771,32640,34803,8736,4076,2746,1914,47,45,56,48,2,0,1,1,6,1,3,2,37,17,9,12,56,28,11,16,0,0,0,0,73,36,14,22,27,11,8,8,25,10,7,7,2,1,1,0,53,57,49,53,19,6,8,5,37,17,11,9,19,8,2,9,44,22,9,12,18,10,4,4,2093,1049,567,477,1969,1007,419,543,26,0,11,15,97,2,48,47,1197,598,229,370,1114,463,332,319,1010,414,298,298,104,49,34,21,2,2,0,0,5,4,1,0,5,1,3,1,7,3,2,2,7,3,2,2,5,4,1,0,434,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,52,66,39,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,8,15,18,8,6,4,35,22,9,4,169,53,10,106,505,242,87,176,1631,747,590,294
CatalystNEMO,XboxOne|2535447144427180|0,2025-09-10T21:26:54.000Z,4,BOMBERS,TRUE,FALSE,34,17,8,9,31,15,6,9,39,7,11,20,31,25,4,2,59,30,18,11,41,16,6,18,14,6,6,2,25,9,8,7,73,42,18,14,27,5,6,15,3092,3333,3228,2736,433751,198134,107606,128011,241426,127101,62923,51402,184550,67765,42350,74435,179972,66301,41879,71792,4578,1464,471,2643,49,49,53,50,6,3,1,1,10,5,3,3,37,17,9,12,52,24,13,14,1,0,0,0,64,33,17,15,36,13,8,15,34,13,8,14,2,1,0,1,46,59,39,33,23,5,9,9,39,12,11,16,28,12,9,8,32,23,5,5,14,8,3,3,2103,1185,591,327,2104,1036,392,676,95,84,11,0,258,125,66,67,899,514,211,174,1548,576,334,638,1468,537,330,601,80,39,4,37,2,1,0,1,1,1,0,0,5,0,5,0,4,2,1,1,6,2,2,2,1,1,0,0,528,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,36,36,0,0,50,27,7,16,16,10,4,2,14,8,4,2,191,170,0,21,586,316,80,190,1409,830,400,179
CatalystNEMO,XboxOne|2535447144427180|0,2025-09-10T21:35:01.000Z,7,BOMBERS,TRUE,FALSE,36,25,4,8,32,20,9,3,40,18,10,12,26,21,5,0,53,34,11,9,47,30,9,7,14,7,4,3,12,9,1,3,69,48,13,7,31,15,7,9,2579,2341,3592,2397,415444,256485,88534,70425,275132,170290,54453,50389,134376,82920,32505,18951,130868,82920,30544,17404,3508,0,1961,1547,48,47,52,52,2,1,1,0,3,1,1,1,45,28,9,8,52,34,10,7,0,0,0,0,73,46,15,12,27,18,6,4,27,18,6,3,1,0,0,0,48,49,46,51,18,9,6,3,45,26,11,7,16,14,2,1,39,24,8,8,17,9,4,4,2124,1039,674,411,2005,1450,273,282,52,18,9,25,73,33,27,13,1137,744,185,208,1157,754,256,147,1128,754,240,134,29,0,16,13,1,0,0,1,2,1,0,1,5,1,4,0,5,5,0,0,5,5,0,0,4,2,1,1,472,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,100,0,0,43,43,0,0,0,0,0,0,100,100,0,0,0,0,0,0,42,30,2,10,19,8,8,3,17,17,0,0,247,125,122,0,487,343,24,120,1653,675,678,300
chrisofspades,PS4|2862286396130693918|0,2025-09-10T21:24:39.000Z,3,HR VIOLATION,TRUE,FALSE,34,11,9,13,37,23,8,6,38,9,9,20,30,23,6,1,47,21,12,13,53,25,12,17,10,4,4,2,8,4,3,1,72,39,19,15,28,8,5,15,2825,3265,2760,2206,437226,191408,113362,132456,296848,148334,76934,71580,134315,41205,34346,58764,122261,41205,33101,47955,12054,0,1245,10809,49,46,53,50,1,0,0,1,4,1,1,1,44,18,13,14,52,27,10,14,0,0,0,0,71,37,17,17,29,9,7,13,26,9,7,10,3,0,0,3,56,59,59,48,9,5,3,1,29,14,7,9,28,10,5,12,43,22,12,8,12,8,3,1,1786,1123,340,323,1731,821,365,545,61,24,7,30,41,6,8,27,1183,700,219,264,1288,397,320,571,1136,397,304,435,152,0,16,136,2,1,1,0,2,1,1,0,3,0,3,0,4,3,0,1,3,1,1,1,2,0,1,1,412,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,46,13,20,9,7,1,1,102,56,15,31,85,40,0,45,846,496,141,209,815,660,100,55
chrisofspades,PS4|2862286396130693918|0,2025-09-10T21:31:13.000Z,5,HR VIOLATION,TRUE,FALSE,33,16,7,10,39,25,9,6,37,11,11,16,31,23,8,0,44,27,12,6,56,26,14,16,13,3,9,1,17,4,7,6,68,44,17,7,32,8,9,15,3202,3388,3789,2756,380380,187032,96479,96869,271953,146894,64504,60555,103447,38350,30499,34598,100835,38350,30499,31986,2612,0,0,2612,45,42,53,53,1,0,0,1,4,1,1,2,36,16,9,11,60,35,16,9,1,0,0,0,75,42,19,14,25,11,7,8,25,11,7,7,1,0,0,1,62,64,74,54,2,1,2,0,18,8,5,5,32,16,7,9,50,29,14,7,10,6,3,1,1366,508,635,223,1276,618,220,438,22,8,2,12,41,5,7,29,915,363,187,365,1049,448,288,313,1012,448,288,276,37,0,0,37,1,0,0,1,1,0,1,0,0,0,0,0,3,2,1,0,3,2,0,1,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,82,0,0,0,0,0,59,0,59,0,66,39,10,17,9,1,6,2,45,29,5,11,258,0,135,123,747,439,115,193,642,100,465,77
chrisofspades,PS4|2862286396130693918|0,2025-09-10T21:31:31.000Z,6,HR VIOLATION,TRUE,FALSE,33,16,7,10,40,25,9,6,37,11,11,16,31,23,8,0,44,27,12,6,56,26,14,16,17,7,10,0,20,9,6,5,69,44,17,7,31,8,9,15,3200,3388,3782,2750,380295,187432,96144,96719,271440,147055,64305,60080,103990,38646,30375,34969,101287,38646,30375,32266,2703,0,0,2703,45,43,53,53,1,0,0,1,4,1,1,2,36,17,9,11,60,35,16,9,1,0,0,0,74,42,19,14,26,11,7,8,25,11,7,7,1,0,0,1,62,64,73,54,2,1,2,0,18,8,5,5,32,16,7,9,50,29,14,7,10,6,3,1,1360,510,622,228,1265,607,217,441,23,8,2,13,38,5,7,26,899,352,184,363,1058,455,287,316,1020,455,287,278,38,0,0,38,1,1,0,0,1,0,1,0,3,2,1,0,3,2,1,0,2,2,0,0,1,0,1,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,0,0,0,0,59,0,59,0,65,39,10,16,9,1,6,2,47,31,5,11,258,0,135,123,733,437,115,181,642,100,465,77
chrisofspades,PS4|2862286396130693918|0,2025-09-11T02:16:19.000Z,16,HR VIOLATION,FALSE,TRUE,32,11,5,16,33,24,4,4,33,9,6,18,32,26,5,1,55,27,8,20,45,27,9,9,14.8,2.96,0.99,10.86,13,1,2,9,72,42,12,18,28,12,5,12,2942,3362,3477,2076,416897.37,210196.38,80671.38,126029.61,261426.32,152302.3,47902.3,61221.71,149016.12,55797.04,31208.88,62010.2,143569.74,54171.71,29172.04,60225.99,5446.38,1625.33,2036.84,1784.21,48,44,63,51,1,1,0,1,4,1,1,1,44,21,10,13,50,29,6,15,2,2,0,0,70,42,11,17,30,12,6,13,29,11,5,12,1,1,0,0,52,55,67,44,5,1,0,4,26,11,3,12,41,25,7,9,34,18,8,9,6,3,1,1,1631.25,720.39,552.63,358.22,1608.55,794.41,257.57,556.58,5.92,0,0.99,4.93,57.24,27.63,6.91,22.7,1045.07,484.54,179.61,380.92,1243.42,482.57,237.83,523.03,1179.28,445.07,223.03,511.18,64.14,37.5,14.8,11.84,2.96,0,0,2.96,2.96,0,0.99,1.97,2.96,1.97,0,0.99,5.92,1.97,0.99,2.96,5.92,1.97,0,3.95,2.96,0,0,2.96,199.34,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.12,42.43,7.89,15.79,9.87,2.96,4.93,1.97,19.74,6.91,0,12.83,121.38,31.58,59.21,30.59,773.68,502.3,94.74,176.64,865.46,264.47,434.21,166.78
D0pey killer,Epic|32005b9372c446a7a1d1b1efbdd5bb2f|0,2025-09-10T21:24:39.000Z,3,ELECTRIC EELLS,FALSE,FALSE,30,16,8,6,31,24,5,2,25,10,5,9,34,28,5,1,44,29,8,7,56,36,12,8,9,3,5,1,16,6,5,4,75,54,14,8,25,11,6,7,2826,2923,3009,2648,430652,260908,92117,77627,324125,208342,68320,47463,102830,50786,22623,29421,95317,48139,22623,24555,7513,2647,0,4866,48,45,59,58,3,1,1,1,6,2,2,2,39,23,9,7,54,40,9,5,1,1,0,0,77,53,15,10,23,13,5,5,21,11,5,4,2,1,0,1,61,67,66,35,7,2,3,2,27,16,5,6,20,8,5,7,53,41,10,2,19,16,3,0,1787,900,736,151,1678,815,427,436,38,13,20,5,120,32,34,54,978,408,306,264,1025,549,230,246,931,502,230,199,94,47,0,47,3,2,0,1,0,0,0,0,0,0,0,0,4,1,3,0,5,2,3,0,2,0,2,0,386,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,32,9,9,15,6,8,1,26,26,0,0,349,188,156,5,574,358,108,108,1151,412,644,95
D0pey killer,Epic|32005b9372c446a7a1d1b1efbdd5bb2f|0,2025-09-10T21:31:13.000Z,5,ELECTRIC EELLS,FALSE,FALSE,29,11,5,13,35,23,5,6,24,5,5,14,36,28,5,4,69,41,13,15,31,18,4,9,7,4,1,2,9,5,2,3,81,54,14,13,19,5,3,11,3164,3593,3188,2270,400959,212700,78162,110097,317387,178464,62853,76070,80657,33251,14598,32808,73539,28031,12700,32808,7118,5220,1898,0,49,45,61,56,2,0,0,1,6,1,2,3,42,21,8,13,51,36,7,8,0,0,0,0,81,50,14,17,19,9,3,7,17,7,2,7,2,2,0,0,56,60,57,47,10,4,2,4,31,17,5,9,23,12,4,7,46,30,7,9,20,16,2,2,1786,1104,315,367,1532,706,242,584,46,26,0,20,70,7,17,46,1110,469,197,444,758,378,111,269,664,297,98,269,94,81,13,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,241,155,86,0,33,44,12,0,76,0,0,76,80,78,86,0,57,0,0,57,52,34,4,14,14,7,4,3,33,23,0,10,359,127,149,83,591,385,48,158,1041,573,251,217
D0pey killer,Epic|32005b9372c446a7a1d1b1efbdd5bb2f|0,2025-09-10T21:31:31.000Z,6,ELECTRIC EELLS,FALSE,FALSE,29,11,5,13,35,23,5,6,24,5,5,14,36,27,5,4,69,41,13,15,31,18,4,9,5,3,1,1,4,1,1,1,81,54,14,13,19,5,3,11,3159,3585,3190,2268,400829,212412,78298,110119,317084,178086,62913,76085,80812,33392,14652,32768,73665,28068,12829,32768,7147,5324,1823,0,49,45,61,56,2,0,0,1,6,1,2,3,42,21,8,13,51,36,7,8,0,0,0,0,81,50,14,17,19,9,3,7,17,8,2,7,2,2,0,0,56,60,57,47,10,5,2,4,31,17,5,9,23,12,4,7,46,30,7,9,20,16,2,2,1751,1067,317,367,1528,703,241,584,47,28,0,19,70,6,17,47,1097,461,196,440,762,380,112,270,668,299,99,270,94,81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0pey killer,Epic|32005b9372c446a7a1d1b1efbdd5bb2f|0,2025-09-11T02:16:19.000Z,16,ELECTRIC EELLS,TRUE,TRUE,28,14,5,9,39,26,7,5,30,10,8,11,34,27,6,1,55,30,13,12,45,29,10,7,16.78,4.93,2.96,8.88,20,8,5,6,75,49,15,11,25,9,7,9,3159,3314,3817,2397,455604.28,246736.18,110536.18,98331.91,337608.55,193820.72,80726.64,63061.18,112969.74,51359.21,28197.04,33413.49,107534.21,47695.07,26425.66,33413.49,5435.53,3664.14,1771.38,0,53,49,64,59,2,1,0,1,9,3,3,3,52,27,13,12,36,25,7,5,3,3,0,0,78,49,16,13,22,10,6,6,21,9,6,6,1,1,0,0,47,50,52,40,12,5,3,4,32,16,8,8,39,25,7,7,29,17,7,4,5,4,1,0,1889.8,1134.87,429.28,325.66,1876.97,835.86,487.5,553.62,136.18,38.49,63.16,34.54,77.96,37.5,14.8,25.66,1465.46,606.91,433.22,425.33,902.96,395.72,261.51,245.72,845.72,353.29,246.71,245.72,57.24,42.43,14.8,0,6.91,1.97,1.97,2.96,5.92,0,1.97,3.95,0.99,0,0,0.99,3.95,0.99,0.99,1.97,3.95,1.97,0,1.97,4.93,1.97,0,2.96,297.04,0,0,0,0.99,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,0,0,0,0,0,0,0,0,0,52.3,31.58,9.87,10.86,14.8,7.89,2.96,3.95,15.79,15.79,0,0,126.32,50.33,0,75.99,611.84,363.16,118.42,130.26,1353.95,739.14,296.05,318.75
FuLL-BLooD35,PS4|5072719929430919098|0,2025-09-10T21:24:39.000Z,3,ELECTRIC EELLS,FALSE,FALSE,30,13,8,10,39,23,10,6,46,14,15,17,30,25,5,0,59,30,16,13,41,23,9,9,16,7,5,4,18,9,4,5,65,43,14,8,35,9,12,14,3057,3082,3599,3012,459688,232353,117583,109752,291342,162043,68963,60336,161426,67421,46695,47310,154123,64750,45122,44251,7303,2671,1573,3059,51,50,60,57,3,1,1,1,8,4,3,2,47,23,11,13,45,26,12,7,0,0,0,0,68,39,17,12,32,14,9,9,30,13,9,9,1,1,0,1,48,53,49,42,14,4,6,4,40,19,11,9,22,9,6,7,38,24,8,5,8,5,2,1,2218,798,809,611,2190,1137,573,480,148,77,51,20,130,68,30,32,1769,938,474,357,1406,605,396,405,1345,582,384,379,61,23,12,26,2,0,1,1,2,2,0,0,3,0,3,0,4,4,0,0,6,3,2,1,4,2,0,2,200,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,13,13,0,0,56,34,10,12,19,6,8,5,34,21,7,6,201,156,45,0,638,387,113,138,1699,444,755,500
FuLL-BLooD35,PS4|5072719929430919098|0,2025-09-10T21:31:13.000Z,5,ELECTRIC EELLS,FALSE,FALSE,30,14,6,10,42,28,7,6,41,15,9,17,33,29,4,0,56,33,11,12,44,24,8,13,14,6,2,6,14,6,2,6,71,48,11,11,29,8,7,14,3130,3556,3374,2355,408155,226857,77047,104251,272786,167304,41765,63717,129510,56556,33529,39425,129510,56556,33529,39425,0,0,0,0,49,49,59,51,2,1,0,1,6,3,1,2,44,23,9,11,50,30,8,12,0,0,0,0,71,44,11,16,29,13,7,9,29,13,7,9,0,0,0,0,47,51,49,42,23,10,7,6,40,20,8,12,22,12,4,6,38,25,6,7,10,7,1,2,1745,1249,90,406,1640,864,223,553,130,53,0,77,102,58,9,35,1296,718,154,424,1203,536,287,380,1203,536,287,380,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54,0,0,54,19,0,0,19,0,0,0,0,54,0,0,54,0,0,0,0,53,33,9,11,18,12,2,4,70,33,19,18,321,151,74,96,566,363,89,114,1479,1049,126,304
